price,levy,manufacturer,model,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,engine_turbo,age
28225,0.0,BMW,535,Sedan,Yes,Petrol,3.0,104000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,12,1,11
15053,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,8
20071,0.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,256000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,6,0,11
17249,0.0,FORD,Escape 3.0,Jeep,No,Petrol,3.0,166635.0,6.0,Automatic,4x4,4-5,Left wheel,Black,6,0,13
24239,502.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,20100.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,10
5645,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,7
13172,779.0,FORD,Fusion,Sedan,No,Petrol,2.5,208723.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,10
5209,447.0,HONDA,FIT,Hatchback,Yes,Petrol,1.3,69219.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
2979,1203.0,DODGE,Ramcharger,Sedan,Yes,Petrol,3.55,252253.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,12
17249,2287.5,MERCEDES-BENZ,C 36 AMG,Sedan,Yes,Petrol,3.55,150000.0,6.0,Automatic,Rear,4-5,Left wheel,Silver,2,0,28
19757,1051.0,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,83200.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0,7
7527,0.0,OPEL,Vectra B,Sedan,No,Petrol,1.6,11111.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,23
41811,831.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,92627.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,6
40340,640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,114778.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,10
7213,0.0,FORD,Transit Fff,Microbus,No,Diesel,2.5,111111.0,7.0,Manual,Rear,4-5,Left wheel,White,1,0,32
408,0.0,LEXUS,LX 570,Jeep,Yes,Petrol,3.55,174000.0,8.0,Tiptronic,4x4,4-5,Left wheel,White,12,0,13
15681,585.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,0.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,0,10
5018,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,190549.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,10
14740,0.0,FORD,Transit,Microbus,No,Diesel,2.5,326432.0,4.0,Manual,Rear,2-3,Left wheel,Red,2,1,24
13485,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,288000.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,14
47356,765.0,JEEP,Cherokee,Jeep,Yes,Diesel,2.0,135547.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,8
2430,753.0,GMC,TERRAIN,Jeep,Yes,Petrol,2.4,204048.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,11
8467,1249.0,SUBARU,Forester,Jeep,Yes,Petrol,2.5,289714.0,4.0,Automatic,4x4,4-5,Left wheel,Blue,0,0,6
24123,642.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,132356.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11
9408,0.0,MERCEDES-BENZ,C 180,Sedan,No,CNG,2.0,19000.0,4.0,Tiptronic,Rear,4-5,Left wheel,Silver,6,0,23
16308,0.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,107000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,12
4547,614.0,DAEWOO,Gentra,Sedan,Yes,Petrol,1.2,171138.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,14
25000,1816.0,MAZDA,CX-5,Jeep,Yes,Diesel,2.2,59000.0,4.0,Tiptronic,4x4,4-5,Right-hand drive,Red,8,0,9
392,690.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,27038.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,7
25089,501.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,96800.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,9
470,1750.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,182024.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,15
47356,1058.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.5,75000.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,12,0,11
3293,761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,159382.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,13
27911,585.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,90000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
47356,640.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,53885.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,10
13172,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,358526.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,7
627,1053.0,FORD,Explorer,Jeep,Yes,Petrol,3.5,145832.0,6.0,Automatic,Front,4-5,Left wheel,Silver,12,0,9
21940,642.0,SSANGYONG,Korando,Pickup,Yes,Diesel,2.0,201897.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,11
20698,639.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,78000.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,1,9
13172,0.0,HONDA,Cr-v,Jeep,No,Petrol,2.4,150000.0,4.0,Automatic,4x4,4-5,Left wheel,Black,4,0,18
5331,0.0,MERCEDES-BENZ,C 200,Sedan,No,CNG,2.0,305222.0,4.0,Manual,Rear,4-5,Left wheel,Black,2,0,27
22843,642.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,87865.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11
17876,333.0,FORD,Fusion,Sedan,No,Hybrid,2.0,110200.0,4.0,Variator,Front,4-5,Left wheel,White,8,0,9
25716,640.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,36458.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,10
4861,0.0,OPEL,Vectra,Sedan,No,Petrol,1.8,319000.0,4.0,Manual,Front,4-5,Left wheel,Golden,2,0,27
15681,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,265917.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7
314,1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,26802.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,6
11447,0.0,BMW,525,Sedan,Yes,Petrol,2.5,160000.0,4.0,Tiptronic,Rear,4-5,Left wheel,Silver,10,0,21
37320,0.0,MERCEDES-BENZ,S 350,Sedan,Yes,Petrol,3.5,176000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,8,0,17
4077,0.0,BMW,316,Hatchback,No,Petrol,1.6,250000.0,4.0,Automatic,Rear,2-3,Left wheel,Black,1,0,28
1960,781.0,FORD,Fusion,Sedan,Yes,Hybrid,2.5,362717.5,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,11
27946,528.0,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,102152.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9
2600,0.0,FIAT,Cinquecento,Hatchback,No,Petrol,1.1,170000.0,4.0,Manual,Front,2-3,Left wheel,Black,2,0,23
13172,761.0,HONDA,FIT,Sedan,No,Hybrid,1.8,362717.5,4.0,Variator,Front,4-5,Left wheel,Grey,12,0,13
23138,707.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,191836.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12
46728,1811.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,260771.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,13
42337,0.0,NISSAN,Patrol,Jeep,No,Diesel,3.0,167855.0,6.0,Manual,4x4,4-5,Left wheel,Blue,6,1,13
13485,0.0,TOYOTA,Aqua,Sedan,No,Hybrid,1.5,121000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,6,0,10
14113,761.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,181022.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,13
29793,0.0,HONDA,Pilot,Jeep,Yes,Petrol,3.5,17000.0,6.0,Automatic,4x4,4-5,Left wheel,Black,10,0,13
31047,1820.0,TOYOTA,Tacoma,Sedan,Yes,Petrol,3.5,17542.0,6.0,Automatic,Rear,4-5,Left wheel,Silver,12,0,4
1725,934.0,NISSAN,Altima,Sedan,Yes,Petrol,2.5,163875.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,8
13500,0.0,BMW,5.30E+62,Sedan,Yes,Petrol,3.0,210000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,8,0,19
470,1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,146395.0,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,9
627,1604.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.55,101424.0,8.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,9
21395,642.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,169834.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
4234,0.0,BMW,325,Sedan,No,Petrol,2.5,225142.0,6.0,Automatic,Rear,4-5,Left wheel,Black,2,0,26
3607,781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,156518.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,11
3293,586.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,124509.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,11
10663,0.0,NISSAN,Fuga,Sedan,Yes,CNG,3.5,180000.0,6.0,Tiptronic,4x4,4-5,Right-hand drive,Silver,10,0,17
26475,531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,75876.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
10663,645.0,NISSAN,Versa,Hatchback,Yes,Petrol,1.8,143000.0,4.0,Automatic,Front,4-5,Left wheel,Black,10,0,12
37320,1481.0,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.0,51824.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,6
15994,1172.0,MERCEDES-BENZ,E 350,Coupe,Yes,Diesel,3.5,170429.0,6.0,Automatic,Rear,2-3,Left wheel,Silver,12,0,12
3607,761.0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,290280.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,13
9408,0.0,TOYOTA,Ipsum,Sedan,No,CNG,2.4,229000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Blue,6,0,21
10117,645.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,170000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,12
28830,640.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,132020.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
24891,0.0,NISSAN,Versa,Hatchback,No,Petrol,1.8,53330.0,4.0,Automatic,Front,4-5,Left wheel,Black,2,0,12
3000,0.0,VOLKSWAGEN,Jetta,Sedan,No,CNG,1.8,362717.5,4.0,Manual,Front,4-5,Left wheel,White,1,0,28
30891,697.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,100658.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,8
24148,0.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.4,152000.0,6.0,Variator,Front,4-5,Left wheel,Grey,12,0,9
46207,1375.0,HYUNDAI,Genesis,Sedan,Yes,Petrol,3.55,121758.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8
5200,1236.0,HONDA,FIT,Hatchback,No,Petrol,1.3,144000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,4,0,12
43952,1249.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,111643.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,6
2430,697.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,1.8,141875.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,8
47356,891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,64691.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7
47356,1104.0,BMW,X5,Jeep,Yes,Diesel,3.0,97000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,12,1,8
23521,629.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,76099.0,4.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,15,1,8
27435,501.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,109000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9
10506,761.0,FORD,Transit Connect,Goods wagon,Yes,Diesel,1.8,85000.0,4.0,Manual,Front,4-5,Left wheel,Red,4,1,13
22433,777.0,HYUNDAI,H1,Jeep,Yes,Diesel,2.5,74210.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9
9095,0.0,MERCEDES-BENZ,E 240,Sedan,Yes,Petrol,2.4,26200.0,6.0,Manual,Rear,4-5,Left wheel,Silver,6,0,24
11604,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,331139.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,17
28241,730.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,181809.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7
627,1405.0,BMW,X5,Sedan,Yes,Petrol,3.0,171382.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,14
34419,891.0,CHEVROLET,Malibu,Sedan,Yes,Petrol,2.0,106642.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7
25089,986.0,FORD,Transit,Microbus,No,Diesel,2.4,123000.0,4.0,Manual,Rear,4-5,Left wheel,White,2,1,13
10820,919.0,BMW,X5,Jeep,Yes,Diesel,3.0,229966.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,11
18503,481.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,75597.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,6
47356,0.0,TOYOTA,Land Cruiser Prado,Jeep,Yes,Diesel,3.0,142000.0,6.0,Tiptronic,4x4,>5,Left wheel,Black,12,0,9
10036,0.0,MITSUBISHI,Outlander,Universal,No,LPG,2.4,200000.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,20
470,1514.0,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,202048.0,8.0,Automatic,4x4,4-5,Left wheel,White,12,0,12
29793,1051.0,HONDA,Cr-v,Jeep,No,Petrol,2.4,22400.0,4.0,Variator,4x4,4-5,Left wheel,Black,0,0,7
9722,609.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5
27924,880.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,53000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,5
14113,915.0,BMW,X5,Jeep,Yes,Diesel,3.0,110715.0,6.0,Automatic,4x4,4-5,Left wheel,White,0,0,9
1646,1399.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,205968.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,13
12074,583.0,HYUNDAI,Accent,Sedan,Yes,Diesel,1.6,304058.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,12
470,1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,35874.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,6
21953,640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,288024.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
7200,0.0,SUBARU,Forester,Jeep,No,CNG,2.5,149045.0,4.0,Manual,4x4,4-5,Left wheel,Golden,4,0,23
16621,0.0,VOLKSWAGEN,CC 2.0 T,Sedan,Yes,Petrol,2.0,138000.0,4.0,Manual,Front,4-5,Left wheel,White,6,1,12
6272,0.0,NISSAN,Teana,Sedan,No,Petrol,2.3,172000.0,6.0,Automatic,Front,4-5,Left wheel,Black,6,0,18
17562,765.0,SUBARU,BRZ,Coupe,Yes,Petrol,2.0,59731.0,4.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,8
1411,640.0,SUZUKI,SX4,Sedan,Yes,Petrol,2.0,193504.0,4.0,Automatic,Front,4-5,Left wheel,Red,0,0,10
18117,707.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,181149.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12
19130,474.0,CHEVROLET,Volt,Hatchback,No,Plug-in Hybrid,1.4,103000.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,10
15612,687.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,138425.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13
12544,0.0,VOLKSWAGEN,Touareg,Jeep,Yes,LPG,3.0,176000.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,12,0,19
15994,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,145000.0,4.0,Variator,Front,4-5,Left wheel,Blue,6,0,13
4077,780.0,CHEVROLET,1500,Sedan,Yes,Petrol,1.4,1232.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,4
1646,836.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,172003.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,13
314,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,225510.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,10
35124,777.0,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,55000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,9
12858,765.0,MERCEDES-BENZ,GLA 250,Jeep,Yes,Petrol,2.0,159928.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,8
4704,790.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.6,50549.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14
19130,0.0,FORD,Mustang,Coupe,No,Petrol,3.55,107000.0,6.0,Automatic,Rear,2-3,Left wheel,Red,8,1,11
2430,2151.0,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,264339.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,14
30351,639.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,134750.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,9
11290,0.0,NISSAN,Teana,Sedan,No,Petrol,2.5,110000.0,6.0,Variator,Front,4-5,Right-hand drive,White,6,0,12
6272,2287.5,MERCEDES-BENZ,GLE 63 AMG,Jeep,Yes,Petrol,3.55,17584.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,7
706,1850.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,122874.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,15
35839,690.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,9756.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,7
47356,1646.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,188078.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,8
16308,531.0,NISSAN,Juke,Jeep,No,Petrol,1.6,116000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,0,11
47356,1714.0,FORD,Explorer,Jeep,Yes,Petrol,3.5,20000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,6
21953,730.0,FORD,Escape,Jeep,Yes,Petrol,1.6,94400.0,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,7
600,0.0,LEXUS,GX 470,Jeep,No,Petrol,3.55,230000.0,8.0,Automatic,4x4,4-5,Left wheel,Beige,0,0,20
627,1750.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,277405.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,15
8467,0.0,JEEP,Grand Cherokee Saiubileo,Jeep,Yes,Petrol,3.55,20000.0,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0,24
47042,0.0,MERCEDES-BENZ,Viano,Minivan,Yes,Diesel,2.2,350000.0,4.0,Manual,Rear,4-5,Left wheel,Silver,6,0,10
35902,891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,196475.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7
20698,0.0,MERCEDES-BENZ,E 220,Universal,No,Diesel,2.2,220000.0,4.0,Automatic,Rear,4-5,Left wheel,Silver,4,1,16
8781,0.0,OPEL,Zafira,Minivan,No,CNG,1.6,3000.0,4.0,Manual,Front,4-5,Left wheel,Silver,10,0,21
13485,0.0,MERCEDES-BENZ,Smart Fortwo,Coupe,Yes,Petrol,1.0,9000.0,3.0,Automatic,Rear,2-3,Left wheel,Silver,4,0,9
4077,1363.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,150909.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,11
6272,893.0,HYUNDAI,I30,Hatchback,Yes,Diesel,1.6,81928.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,15
5175,0.0,NISSAN,Skyline,Sedan,No,CNG,2.5,197000.0,6.0,Tiptronic,Rear,4-5,Right-hand drive,Silver,4,0,20
47356,696.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,128919.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
18817,639.0,AUDI,A6,Sedan,Yes,Petrol,2.0,279722.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,9
7840,761.0,NISSAN,Tiida,Hatchback,No,Petrol,1.8,132540.0,4.0,Automatic,Front,4-5,Left wheel,Sky blue,8,0,13
35736,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,110483.0,4.0,Automatic,Front,4-5,Left wheel,Yellow,4,0,9
16480,1347.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,246122.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,15
16778,862.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,45984.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,12
19121,583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,132742.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12
941,1055.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,361603.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,10
14715,836.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,154847.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13
18117,502.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,69000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,10
862,690.0,HONDA,FIT,Sedan,Yes,Petrol,1.5,31869.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,7
23521,765.0,FORD,Fusion TITANIUM,Sedan,Yes,Petrol,2.0,77431.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,8
28589,639.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,83924.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9
11917,0.0,NISSAN,X-Trail,Jeep,Yes,Petrol,2.0,137453.0,4.0,Automatic,4x4,4-5,Left wheel,White,6,0,18
2979,640.0,MITSUBISHI,Outlander,Jeep,Yes,Petrol,2.0,103112.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,10
10349,475.0,FIAT,500 Sport,Coupe,No,Petrol,1.4,128000.0,4.0,Tiptronic,Front,2-3,Left wheel,White,6,0,11
21796,639.0,VOLKSWAGEN,Golf TDI,Hatchback,Yes,Diesel,2.0,51742.0,4.0,Manual,Front,4-5,Left wheel,Blue,8,1,9
12544,639.0,FORD,Focus,Hatchback,No,Petrol,2.0,103318.0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,9
20385,585.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,103000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,6,0,10
21012,777.0,TOYOTA,Camry sport,Sedan,Yes,Petrol,2.5,140000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0,9
16935,640.0,FORD,C-MAX,Hatchback,Yes,Hybrid,2.0,111467.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,10
17876,0.0,HYUNDAI,Elantra,Hatchback,No,Petrol,1.8,68800.0,8.0,Tiptronic,Front,4-5,Left wheel,Red,8,0,9
24618,1324.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,132603.0,4.0,Tiptronic,4x4,4-5,Left wheel,White,8,0,13
22947,642.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,180491.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11
7213,0.0,MAZDA,Demio evropuli,Hatchback,No,CNG,1.4,185000.0,4.0,Manual,Front,4-5,Left wheel,Blue,4,0,20
47356,0.0,TOYOTA,Land Cruiser,Jeep,Yes,Diesel,3.55,13000.0,12.0,Automatic,4x4,4-5,Left wheel,White,16,1,5
21012,1249.0,MAZDA,Mazda 6 TOURING,Sedan,Yes,Petrol,2.5,75492.0,4.0,Automatic,Front,4-5,Left wheel,Red,8,0,6
8000,0.0,MERCEDES-BENZ,Vito,Minivan,No,CNG,2.3,300000.0,4.0,Manual,Front,>5,Left wheel,Silver,5,0,25
6586,1190.0,TOYOTA,Tacoma,Sedan,Yes,Petrol,3.55,0.0,6.0,Automatic,Rear,4-5,Left wheel,Silver,12,0,9
14426,0.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,361600.0,4.0,Variator,Front,4-5,Left wheel,White,4,0,15
18000,0.0,FIAT,500 Abarth,Coupe,No,Petrol,1.4,142000.0,4.0,Manual,Front,2-3,Left wheel,White,4,1,10
37229,891.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,149329.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7
18240,583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,161518.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,12
11133,394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,179381.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9
15994,0.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,193000.0,4.0,Variator,Front,4-5,Right-hand drive,Yellow,2,0,11
19456,642.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,192534.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,11
37633,640.0,BMW,X3,Jeep,Yes,Petrol,2.0,200000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Brown,0,1,10
47042,0.0,MERCEDES-BENZ,Sprinter,Microbus,Yes,Diesel,3.0,30000.0,6.0,Tiptronic,Rear,4-5,Left wheel,White,2,1,14
17876,753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,131000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,11
